images/0005f7aaab2800f6170c399693a96917.png,images/000920ad0b612851f8e01bcc880d9b3d.png,images/001c62abd11fa4b57bf7a6c603a11bb9.png,images/003046e27c8ead3e3db155780dc5498e.png,images/0032bfa835ce0f43a92ae0bbab6871cb.png,images/00d7ec94436e3a1416a3b302914957d3.png
-0.5469747,-0.01617386,-0.24499443,-0.34218204,-0.2509232,-0.6302523
-0.22308521,-0.31147623,-0.3402481,0.009530286,-0.14044876,0.13690443
0.4339888,0.44575253,-0.1802701,0.6316589,0.685757,-0.33619693
0.5470594,0.6635108,0.41656077,0.71331114,0.4389189,0.3357905
0.78907126,-0.009554371,-0.39907417,0.3962432,0.31005788,0.33457628
-0.19085008,0.247227,-0.9316012,-0.28266698,-0.7835348,-1.8036239
0.06686574,-0.77137965,0.57598686,-0.7668256,0.5069976,0.49439007
-0.8748849,-0.19404055,0.02307514,-0.30610564,-0.7835709,-0.34676382
1.4003377,1.0783789,0.08440207,1.3189124,1.0622711,0.175776
-1.1306363,-1.6577688,-0.76414245,-1.3558297,-1.1935612,-0.9009819
-0.2676673,0.5706427,-0.68691635,0.3533173,0.7740353,-0.22805196
-0.5743551,-0.09063678,-0.51095384,-0.59107465,-0.54714143,-0.011224432
-0.5273267,-0.025780942,0.0061449967,-0.47367376,-0.26589617,0.18613853
0.06878963,0.38208815,-0.17107639,0.2694767,-0.96421844,-0.3281004
0.5245419,-0.1863801,0.43816304,-0.41946855,0.47668788,1.3371387
0.3753414,0.19275628,0.58747977,0.36237308,0.18779367,0.30234817
-0.074958384,0.24547601,-0.04540937,0.0069477716,0.38806164,-0.13294299
0.81635046,1.7354156,0.26889345,1.0996101,0.30906183,-0.27690297
0.06655215,-0.00092379306,0.7315683,0.4188782,0.3512999,0.69973296
0.8421818,1.0522244,-0.5328098,1.3732497,0.185262,0.62103814
-0.1732587,-0.12148968,0.5277003,0.022314522,0.14872351,-0.8555312
0.41573405,0.11187216,-0.30102643,0.18291254,-0.391532,0.53142637
-0.44599587,-0.47076145,-0.08696895,-0.29654682,-0.44178358,-0.26338413
-0.0070023504,-0.46566817,-0.25172874,0.026543388,-0.38056818,0.25998423
-1.2802467,-0.97468305,-0.8586027,-1.1374315,-0.75141484,-0.5541135
0.82843256,0.36855298,0.60417247,0.41135594,0.28721353,-0.60691047
0.40018266,0.0750641,0.201662,0.28454053,0.36947528,0.49601308
0.13731666,0.17474425,-0.6216501,0.091140896,0.25358307,0.048031963
0.06307973,0.022646964,0.17481877,-0.04307299,0.29103324,0.17910701
0.7103217,1.5805722,0.41015473,0.56611884,0.24538618,0.12631561
-0.40580887,-0.46935618,-0.01506266,-0.22503352,0.118621364,-0.1815641
-0.5344408,0.14815645,0.011710514,-0.6340459,-0.28035173,0.83039373
0.6314728,0.5466548,0.31909052,0.6160564,0.58961964,-0.9998319
0.26500642,-0.51785505,-0.5101942,-0.21875232,-0.05051627,-0.019014047
0.17728126,-0.8508214,0.074983135,-0.25053224,-0.57145613,0.017175812
-0.58979213,-0.009427697,-0.7128845,-0.99481916,-0.71376175,-0.15929843
-1.4830585,-0.7041896,-0.33305553,-1.0652901,-0.44177228,0.07991449
-0.37379178,-0.8803133,0.78593993,0.08142416,0.33721128,-0.32195815
-0.5362714,0.031947207,-1.0564352,-0.21334182,-1.4409266,-0.10543119
0.1738499,0.058865312,0.1618285,0.14951983,0.47947207,0.28102744
0.4368148,0.41566402,0.5106064,0.4154705,0.57204175,0.22236255
-0.37944555,-1.0921828,-0.84817827,-1.0406412,-0.73840654,-1.2148709
0.24742246,-0.47673696,0.55633533,0.3458589,-0.09979505,0.4441014
0.784153,0.32312527,0.53595173,0.6993016,0.37231043,0.15536067
-0.039285768,0.39577714,0.2052859,0.16705383,0.2940034,0.124697246
-0.053620484,0.09745077,0.33857915,0.46633834,-0.14732143,0.4773819
-0.17020792,0.37322047,0.5573795,0.47380286,0.03603206,0.043929506
-0.3326196,0.39731994,0.17083953,-0.29183576,-0.32231045,0.14009213
0.23582213,-0.087895595,0.38024443,0.46760333,0.65091914,0.0020035226
-0.08223867,0.57297,0.19061375,-0.05746906,0.17095079,0.59321284
0.1764439,0.25568917,0.45103836,0.1938486,0.34419763,0.16010179
0.395605,-0.745246,-0.09091339,0.81786036,-0.03748805,0.17967398
-0.55388576,-0.052492782,-0.6697804,-0.1445639,-0.80873424,-0.35630763
-0.34086776,-0.68892103,-0.41674277,-0.731486,-0.91720265,-0.10991027
-0.36820525,0.55898005,-0.47724387,-0.30630383,-0.21536355,0.42535704
1.007465,0.76608163,0.5035952,0.7287718,0.1861784,0.03708973
-0.4628123,-0.015341406,-1.255614,-0.26967603,-0.8383406,0.18425618
-0.29511267,-0.017681863,-0.42063966,-0.31770924,-0.1445823,-0.23683612
-0.2199642,-1.1208787,-0.46605045,-0.48703465,0.4602038,0.19877067
0.05285974,0.6633113,0.18803087,0.6256414,0.3146007,0.6093534
-0.2954403,-0.28695983,-0.40110144,-0.56152534,-0.050289683,-0.18640107
-0.40477958,-0.54237944,-0.41159087,0.27675816,0.1620852,-0.51661104
-0.5095907,-0.22116373,0.5306315,-0.20328166,0.15234408,0.52333707
-0.14753433,0.09737869,-0.22649041,-0.15896763,0.07669354,-0.20583865
-0.25415486,0.0029374165,-0.6301908,-0.6047349,-0.40808728,-0.5988138
0.56379676,0.7276736,-0.31153366,0.8024695,0.69228905,-0.14808144
-0.4195714,-0.6089372,-0.2690187,-0.1533787,-0.3292641,0.37692824
0.42470893,-0.0004734489,-0.44111446,0.037547573,0.23065723,0.106225945
0.33600396,-0.8767962,-0.2818886,-0.6838206,0.3431066,-0.05267324
0.48922202,0.39082423,0.20794001,0.02231347,-0.5571374,-0.3085135
-0.6065896,-0.4615039,-0.2889002,-0.7758831,-0.9984984,-0.08630925
0.21807468,0.5542997,-1.0811303,0.32393023,-0.26525313,0.35137665
0.50898,-0.17988913,0.7667692,0.832919,-0.13116647,0.1184004
-0.35584557,-0.5734041,-0.4547726,-0.40340945,-0.33785176,-0.048260275
-0.78544676,-0.5539438,-0.5760634,-0.5149859,-0.30890793,-0.3130432
0.349652,0.46722168,0.71361244,-0.021346878,0.40672737,0.15357158
-0.78207237,-0.8774847,-0.7864724,-0.52879393,-0.8409866,0.2162581
-0.26042026,-0.5360564,-0.2148164,-0.40133268,-0.13251829,0.057894643
0.20082895,0.9045819,0.50383085,0.42133018,0.74972296,0.7995986
0.06488604,-0.22322029,0.19077617,-0.28807902,0.25896713,-0.17701401
-0.15968373,0.26861483,0.33744106,-0.02983538,-0.06809325,-0.59292513
-0.2644156,0.35728946,-0.46223202,-0.32981178,-0.28024912,0.6520792
0.39709747,0.8948366,0.086485274,1.2609144,0.857568,0.1401346
-0.85045326,-0.86963576,0.46269736,-0.61462414,-0.12883338,0.20552891
-0.92535,-0.26688972,-0.7881733,-0.7020828,-0.75636566,-0.4589858
0.5954106,0.87711084,0.4510545,0.89747053,0.728684,1.0413836
0.028106559,-0.1301994,0.13606538,-0.4497908,0.2906408,-0.1800209
-0.89831525,-0.6589154,-0.7750222,-0.78542984,-0.66756064,-0.40313625
0.34522113,-0.36010155,-1.0154737,-1.1493131,-0.7283665,0.5370803
0.004810226,0.31090856,-0.3843123,-0.14094627,-0.18189439,0.21383987
-0.13396509,0.46590877,-0.7817044,-0.073464446,0.059703063,0.29262915
0.260034,0.20397231,-0.11982929,-0.28307554,-0.17299074,-0.24017012
-0.55452454,-0.5097369,-0.010714504,-0.28809866,-0.2622399,-0.15548864
0.49538815,-0.5266281,-0.48425773,0.06774536,-0.34543127,-0.24305706
-0.0700547,0.4892139,0.47515622,0.40093398,0.84725934,0.42211717
0.6344309,1.1336564,-0.33927307,1.1360784,0.10775702,-0.27742565
-0.2357101,-0.289558,-0.75820446,-0.35682842,-0.91130793,-0.112018056
-0.059090026,0.13064687,-0.30325222,-0.028260125,0.06280614,0.46482387
0.6987748,1.1818523,0.30525464,0.4859264,0.3572232,0.34984967
0.6853751,0.019512095,-1.2762825,-0.28607157,-0.41009253,0.14682753
-0.7832658,-0.969047,-0.94136554,-0.59200215,-0.9038135,-0.20516218
-0.08180954,0.32658476,-0.69842416,0.11092428,-0.44657692,0.55092496
-1.6719913,-1.6857202,-1.3452681,-1.7298267,-1.5245717,-0.6113583
0.6402928,0.31161463,0.49940845,0.25725982,0.5362383,0.43918118
0.18846935,0.1824952,0.32501617,0.3460553,0.5222943,0.42498857
-0.45113558,-0.22629517,-0.088891685,-0.16393654,-0.06240207,0.18250427
0.84467447,-0.41291055,0.22158681,0.7197834,0.3358666,-0.015437688
-0.119398884,0.2587112,0.6527146,0.27182412,0.23355289,-0.23322158
-0.027728084,-0.1339884,-0.002305145,-0.35285032,-0.078585096,0.40541166
-0.47106367,-1.0875639,0.011656856,-0.334436,-0.31696406,-0.52276844
-0.94460124,-1.1585836,-0.46999905,-0.46442574,-0.20027848,0.34972736
-0.23425186,-0.55225164,-0.75514805,-0.6034899,-0.4830794,-0.0042653955
0.8133576,0.8190048,-0.3458991,0.3605538,0.14287709,0.4457737
-0.7740279,-1.5336287,-0.8493963,-1.1851482,-0.6838813,-0.36630654
0.25482574,-0.13267685,-0.5449042,-0.49496612,-0.11505796,0.69234526
-0.6295153,-1.2329981,-0.31669596,-0.020616326,0.21059255,-0.773275
0.30618468,0.29494843,-0.3709089,-0.1737871,-0.06413274,0.6128399
-0.074565895,-0.23099802,-0.17456895,0.078187644,0.35142255,-0.4875805
-0.37337214,-0.3208443,0.37872493,-0.49674323,-0.42154464,-0.025541168
0.30319148,1.6154078,-0.10230272,0.5188265,0.350148,0.7135411
-0.51824355,-0.4107655,-0.36658865,-0.4411711,-0.45818675,-0.6420574
-0.045169227,0.050489996,0.12685823,0.28828725,-0.81285733,-0.3333375
-0.04562416,0.3268856,0.18694891,0.090842664,0.3066493,0.28663376
0.06023669,0.047964625,0.29157007,0.0064992486,0.3353601,-0.3503913
-0.078946285,-0.23353198,-0.017927326,-0.16539456,-0.7126077,0.09666201
-0.3618234,-0.50696266,-0.14281073,-0.53536713,-0.5268734,-0.45920292
-0.4019462,0.33564383,0.6345114,-0.46892866,0.27191603,-0.20544818
0.5336174,-0.05243104,0.37809578,0.8890771,0.37187278,0.15334715
-0.3184999,0.15400027,0.04306467,-0.5002503,-0.9227575,0.029828278
0.001159622,-0.037626423,0.39696345,0.023523655,0.58305085,-0.21216072
-0.16388986,-0.14075509,-0.72732925,-0.20238239,-0.3414914,-0.19098675
-0.8339694,-0.7972764,-0.499077,-1.2372785,-0.728498,-0.38702804
0.4753873,0.5604413,0.8920311,0.38074848,0.8096303,0.17414631
0.52172226,-0.4253923,0.10111962,-0.04113508,0.37051857,-0.1462055
0.91462165,0.49674153,-0.110416405,0.45923623,0.5338395,0.47026247
0.12408496,0.23077114,0.12818266,0.28755102,0.19805975,0.026283229
0.5249163,0.67427415,0.070865445,0.6618382,0.2634361,0.6686078
-0.59909993,-0.12522967,-0.33589774,-0.20524234,-0.67429245,-0.36942658
-0.0074591883,0.18523559,-0.075062044,0.8045403,-0.4667791,0.95260006
-0.2573528,1.301997,-0.3312697,0.091544874,-0.7449344,0.36812174
-0.10181014,-0.32187715,0.5994821,-0.80823994,0.0745195,-0.04218388
-1.5862865,-1.5882611,-1.1574967,-1.4995272,-1.0857464,-1.6750231
0.6080301,0.57691336,0.28359205,0.5454805,-0.049555756,0.47100577
0.10560332,1.059772,0.37739596,0.70110196,0.6434545,-0.005020463
-0.22347976,-0.21147947,0.6395169,0.7009805,0.3320664,-0.45245165
0.4185304,0.61841416,0.5431083,0.4142788,0.36664554,0.20086749
-0.1670247,0.37331033,-0.041686773,0.42483243,-0.34837693,-0.053448133
0.21906283,0.337842,0.43841764,0.446843,-0.102726534,-0.118279904
-0.338293,-0.5570323,-0.30501172,-0.15632457,0.4684333,-0.18389852
0.06206653,-0.07741805,0.0688349,0.2743427,0.20195958,0.34362778
1.161573,0.71828866,0.17855462,0.5354418,-0.5344695,0.72418374
0.17204827,0.3874,-0.48085472,0.090432785,0.013215961,0.4998757
-0.84265584,-0.20717399,-0.35118932,-0.22328708,-0.72611487,-0.75675833
-0.021336824,-0.04742254,-0.45238253,0.0625711,-0.46870425,-0.19671847
-0.04511463,-0.16713993,0.07483044,-0.16208644,0.29287887,0.3996816
-0.0014513195,0.43907046,-0.17493907,0.9539499,0.17907473,0.3216235
-0.38055512,-0.44571722,-0.50629807,-0.07734797,-0.3501515,0.050649535
-0.274848,-0.33680677,0.43393907,0.09861573,0.57914966,-0.001512418
0.07928524,-0.01580236,-0.10556163,-0.3055347,0.27266783,0.12516849
-0.15626857,0.042452436,-0.39169484,0.06498128,0.11776984,0.43219125
0.18988292,0.4831932,0.45758608,0.07177325,0.22295466,-0.1514517
-0.3552016,0.048236314,0.41860986,0.35698286,0.17356335,0.15193473
-0.5737634,0.24416915,-0.36292678,-0.7791128,-0.30392942,-0.32094902
-0.53112,-0.22586763,-0.33617735,-0.4517981,0.009049016,0.4250483
0.5176568,-0.12708561,0.06613977,0.09380195,0.19729538,0.063987106
0.51484156,0.98753506,-0.4356696,0.6041541,-0.15205316,0.71451277
0.10527069,0.007112612,0.21963742,0.19349954,-0.34969014,-0.39469132
0.037236,-0.42131674,0.058449395,0.6231793,-0.14264405,0.20838253
0.15775232,-0.38809526,0.34580374,0.118605316,0.2405354,0.49689266
0.3003914,0.7068187,0.35367805,0.1704029,0.40527186,0.080883905
-0.53940094,0.22456771,-0.0017091292,-0.2548501,0.27904758,0.14090034
0.009131113,-0.76130235,-0.57715964,-0.40463573,-0.048109166,-0.1360351
0.5162385,0.70270693,-0.50426024,0.19869797,0.3424068,-0.7547456
-0.016862249,0.22408336,-0.39484352,0.3337193,0.014933918,-0.22709385
0.4471415,0.4996208,-0.49383333,0.31944495,-0.30390018,0.082797565
-0.280104,-0.079366334,-0.8536099,-0.52399045,0.10522073,-0.098157704
-0.6190175,-0.6019262,-0.4667351,-0.85522676,-0.22982255,-0.5133021
-0.5269557,-0.66720414,-0.19470313,-0.23037948,-0.39960405,0.075234525
0.11097397,0.1563537,-0.20888583,-0.18617555,0.16224962,0.028720811
1.1622524,1.5642633,1.5523413,1.6281849,1.5742105,0.73526573
-0.45999256,0.39536676,-0.2758172,0.120717704,-0.21439667,0.6033558
0.5352517,0.22807443,0.60410637,0.47516435,-0.2700044,0.771868
-0.05229328,-0.99506265,0.0040790425,-0.7228502,0.39209864,0.39662603
0.33370236,0.001839659,0.7343589,0.33235615,0.4355695,0.47729868
-0.09880525,-0.043416705,-0.46941757,-0.06359038,-0.18380938,-0.22661196
-0.59277856,-0.47097194,0.3586567,-0.047315944,0.101346575,0.246527
0.41669294,0.23347905,0.5085958,0.36408386,0.0632459,0.37330836
-0.30500993,-0.32681108,0.008040206,-0.40273833,-0.5777835,-0.5457553
0.26963586,0.07628511,0.17225029,0.030175712,-0.1574096,0.34940848
0.18119507,0.07923637,-0.68110454,-0.34745875,0.06816251,0.49337733
-0.41814214,0.27727276,0.55030143,-0.3771253,0.47355384,-0.27278855
-0.04773389,0.07267361,0.7163261,0.38081706,1.1891073,-0.0732313
-0.0728943,0.52463233,0.4646034,-0.105784066,0.10366629,-0.019193044
-0.6875528,-0.28601694,-0.3461136,-0.6455365,-0.6468317,-0.14675696
-0.17288217,-0.3631376,0.22284421,0.72512746,0.011629926,-0.29895127
0.33160633,0.05753314,0.45903617,-0.23753415,0.14488752,0.1299103
-0.43564978,-0.52956706,0.10632763,-0.3944908,0.24074425,0.04624674
0.34082553,0.1255431,0.8904758,0.41719604,-0.37784356,0.37437674
-0.33608627,-1.0971069,0.16492654,-0.76397693,-0.18634588,-0.6896717
-0.27027127,-0.37609443,-0.7867262,-0.17921858,-0.6169046,-0.067433365
-0.42979127,-0.61546385,-0.682742,-0.6799779,0.099566266,-0.2749056
-0.5065608,-0.6398836,-0.22722861,-0.74659395,-0.29451463,-0.6327949
0.8860483,0.8405263,0.30190477,0.23063807,0.66264045,0.051297333
0.22567421,0.27153054,0.053569928,-0.59642583,-0.5235202,-0.57296395
0.12287761,0.17451827,0.37842393,0.051737856,-0.19340508,-0.52387995
-0.29611742,0.8118773,-0.0644468,-0.05062034,0.14901881,0.00819596
0.061377767,-0.0023134993,-0.72664326,-0.59599245,-0.4731198,-0.13580573
0.32685316,0.38721514,0.47257754,0.74377984,-0.17306863,0.36078095
-0.2120041,-0.1875935,-0.027616683,-0.2552766,0.17227206,-0.92376417
-0.15570994,-0.35201678,-0.56763893,-0.116294295,-0.36151558,-0.55123687
0.8281701,0.8977624,0.9266791,0.67315394,0.98214227,0.22443469
0.2747929,0.49818715,0.09849858,0.6776826,0.17427748,-0.06429706
0.05751116,0.19062836,-0.55104595,0.7333738,0.29365268,-0.32726282
-0.10332008,0.13927515,0.6891012,0.30130684,0.29215905,0.11480461
0.9499088,0.9948501,-0.33618882,0.7272118,0.3216044,-0.20532526
0.6336512,0.23077187,0.19327456,0.2275282,0.3130072,0.108551085
-0.72897375,-0.015231639,-0.5013684,0.1950614,-0.36993247,-0.08868444
0.503748,0.5441003,0.27739713,0.90440035,0.6498441,0.09026687
-0.8254601,-0.9479324,-0.57190716,-0.685389,-0.22440451,-0.73621565
-1.1558067,-1.3534851,-0.90286577,-0.74547845,-0.073102914,-0.8694679
-0.012035922,-0.40003353,-0.36023322,0.06289863,-0.21813346,0.4343623
-0.21432549,0.2299776,0.7117175,-0.51554763,-0.47396076,-1.1281258
-0.061352838,0.047908176,0.6603292,0.3581502,-0.26321825,0.09441359
0.26821712,0.40510684,-0.120785244,-0.020721309,0.23475076,-0.02335719
0.5252024,0.31134394,0.6796553,0.87205034,0.87955546,0.88615584
-0.7805201,-1.2368265,-0.64468616,-0.964604,-0.5667561,0.2743524
1.2780832,0.97469676,-0.41498458,0.7198955,0.4840541,-0.34198242
-0.25756073,-0.40866,-1.0279971,-0.42695847,-0.8427699,0.15384054
0.22766303,-0.063397326,-0.07960663,0.043776292,0.07862303,-0.11059805
0.49054843,0.8785371,0.49657372,0.5504329,-0.030843277,0.24600647
0.22569242,-0.036827616,0.24798146,-0.5771377,-0.06413018,0.36666968
0.8998541,0.39286655,1.0005893,0.7802853,0.72827315,0.020213436
0.13577944,0.30906516,-0.24173896,0.15562634,-0.25611997,-0.41529477
-0.5779225,-0.41549855,-0.49396273,-0.64159966,0.0013218985,-0.3505738
0.018603291,-0.06914268,0.51616794,0.1377964,0.21032438,0.078205705
-0.09550946,-0.0017298565,0.3699042,0.060142618,0.3586439,-0.8393971
0.022716487,0.26736015,0.05062899,-0.16103238,0.13339716,-0.14925593
0.3291453,0.47372383,0.692201,0.325058,0.062294863,0.12719047
0.2040304,0.5153865,-0.3092971,0.18530829,0.28256777,-0.2679322
0.35083568,0.4273331,0.3482995,0.5006578,0.17415838,0.26290432
-0.59181076,-0.3080181,0.03729961,-1.1966736,0.024525233,-0.4730496
0.21542457,-0.12610283,-0.47631875,-0.46349803,-0.46794325,0.25451455
0.7550963,1.093812,0.5833253,0.3136226,0.3504584,0.40180275
-0.06612437,-0.13256109,-0.57991946,-0.44222176,-0.3182902,-0.09012409
0.6079574,0.3389643,0.8980197,0.56164145,1.0582186,0.25085428
-0.4075848,-0.29935965,0.30605072,-0.35489094,-0.5083453,0.23110439
0.032508716,-0.6012663,0.35656363,-0.45491666,-0.38919654,0.38907292
-0.23172246,0.2618181,0.5773669,0.039618626,0.15115915,-0.53067356
0.22581616,-0.3291909,-0.24163711,0.0037404222,-0.09036519,-0.41876847
0.21319953,0.11617127,0.34372354,0.0465793,-0.6205584,0.9598581
1.2282271,0.33791813,0.8704156,0.913739,0.3970225,-0.14922096
-0.38932404,-0.18972363,0.5255992,-0.43433782,0.28658682,0.07132499
0.8024017,-0.17312133,0.90327084,0.38341197,0.1303518,1.1507779
-0.378057,-0.5727742,-0.38920158,-0.42292044,-0.37541696,-0.49966145
-0.29775348,-0.8636034,0.025016924,-0.3067972,-0.2804028,-0.5983224
-0.34336972,0.6898743,0.48632184,0.23637216,0.1930599,0.46431705
0.6072254,0.59890556,-0.17282484,1.0071659,0.88237303,0.5981906
0.6066917,0.26795474,0.4345521,0.37233904,0.48232803,0.45823488
0.25533974,0.5144474,-0.63124096,0.16097587,-0.3465232,-0.92382807
0.0049801287,-0.17928907,0.6204345,-0.31052965,0.19673045,-0.06560124
0.31160507,0.21216957,0.19307904,0.55051893,0.08774616,-0.8368675
-0.24509574,0.073266976,-0.25407693,-0.6079409,0.070705235,0.08041685
-0.3449988,-0.32795116,0.38595292,-0.2925208,0.034326874,-0.49215364
-0.99018854,-1.1341805,-0.58750707,-0.50931484,-0.40307242,0.372826
0.40442246,0.25057578,0.12410915,0.085299306,0.060364276,0.5010102
0.566803,-0.025473699,1.1678637,0.3481189,1.1073765,0.65842384
-0.48435223,0.0746132,-0.14637087,0.11196993,-0.2785398,-0.51239145
0.04444363,0.661509,0.52614015,0.36683357,-0.21320768,0.15593338
-0.0343159,-0.4803193,0.417459,-0.25281242,0.69768065,-0.07044472
0.47882783,0.16957729,0.40715113,0.0864871,0.70064056,-0.28713503
-0.40364617,-0.013888709,-0.117339,-0.5831239,0.521997,-0.6168932
-0.19512472,-0.56495476,-0.63043857,-0.6336961,0.17320903,-0.37169355
-0.53899866,0.80588585,-0.101069376,-0.18906777,-0.703122,0.18616705
0.099186055,-0.120815314,-0.21509656,-0.12862924,-0.23518804,0.048653074
-0.5319323,-0.6443278,0.3494904,-0.27217367,-0.36202657,0.16906402
0.45843604,0.1489228,0.8130292,0.19530845,0.5097414,0.13474108
-0.18639341,-0.35226402,-0.48372117,-0.4865903,-1.0592787,-0.58330005
0.16058594,-0.17644234,0.525113,0.3369921,0.21633229,-0.38952303
-0.23588781,-1.1306423,-0.53414,-0.6801341,-0.6292136,-0.21182801
-0.1216433,-0.20751391,0.12209375,-0.27314645,0.024846504,-0.45257762
0.10369497,0.5955646,1.0677872,0.45659685,0.2848689,-0.81865793
0.23516424,0.31412917,-0.031445023,0.14822619,0.08110744,-0.35106498
-0.10119956,-0.37833154,-0.11663811,-0.3021718,-0.27380168,0.14832973
-0.10075688,-0.3833088,-0.39867923,-0.33670947,-0.17592013,-0.52523184
0.5251637,0.23017496,-0.2159597,-0.47091606,-0.30505314,0.28391117
-0.12524363,-0.4820914,-0.08590085,-0.40492907,0.13121241,-0.071385354
-0.48020422,-0.691433,-0.36924517,-0.21493569,-0.029683571,-0.19221717
0.7271251,0.87938946,0.47933924,0.80540067,0.048081398,-0.005668531
0.24356262,-0.1679247,0.64897716,-0.583417,0.2099209,-0.8487127
-0.22100118,0.49408248,-0.5233907,0.514515,0.44507915,0.21910286
2.0503087,0.5559508,0.5570949,0.89440924,1.4298015,1.0183474
0.43441805,0.5503357,0.117364764,0.45236126,0.17403273,0.7234594
0.46954578,0.22039396,0.32312608,0.14136992,0.05645821,0.08078371
0.50107193,0.7451635,0.22554785,0.18050346,-0.16539511,0.055501506
-0.8737014,-0.2697718,-0.21816131,-0.8162731,-0.3365766,-0.68059844
-0.322011,-0.554192,-0.31127408,-0.54364955,-0.16058333,-0.27143338
0.44723222,1.393156,0.5446424,1.1372691,0.7236325,0.41295153
-0.36112422,-0.6957947,0.3833933,0.36163127,0.09473678,0.21932031
-0.11111413,-0.3937738,0.34741738,-0.7968677,0.026023768,0.6887506
-0.48196027,-0.7747485,-0.24489288,-0.586707,-0.15108159,-0.0033749037
0.19344531,-0.033025995,0.5718919,0.23550406,0.8498726,-0.15874343
0.03417039,0.2957954,-0.33469993,0.07288876,-0.41020527,0.48731127
0.019436372,0.2245164,0.27951843,0.12327413,0.15959798,0.93628395
0.05459916,0.031780493,0.16937417,0.48443025,-0.010577439,0.41122296
-0.41100618,-0.37112227,0.35983402,-0.27253392,-0.1817571,-0.03063248
-0.4771671,-0.35895616,-0.34939128,-0.5065168,-0.5452322,0.17549586
0.23029563,0.37161005,-0.3396172,-0.045955393,-0.100676075,-0.9820869
0.16836734,0.62787193,-0.043694876,0.54470986,0.46381116,-0.098533586
0.49372053,0.5496753,0.6133837,0.27093294,0.6755245,0.6050732
-0.62038594,-0.09971013,0.6853286,0.35757986,0.1927115,0.057654854
-0.20236485,-0.17903195,-0.28238532,-0.5422766,-0.3994216,-0.32524356
-0.15952878,-0.6542646,0.2308482,-0.12306556,0.034483828,0.23402655
0.7107668,0.9092908,0.17825787,0.3875099,-0.2031441,0.367697
0.7126085,0.82850325,-0.56925404,0.607875,0.60767275,1.0178664
0.18949683,0.12793072,0.31457564,0.18051443,0.0999296,0.26746434
0.28555652,0.46379337,0.24645916,0.101307645,-0.31080416,0.64368904
-0.15764564,-0.38358557,-0.10278505,-0.32572302,0.028615994,-0.47290346
-0.10672101,-0.07720564,-0.1171653,-0.3511903,-0.12621383,0.1091065
-0.5021162,-0.60928077,-0.90988106,-0.6766379,-0.50586545,-0.2965805
-0.107140556,-0.24307103,0.045488037,-0.23377676,0.013346036,-0.25221175
0.70601547,0.9817885,-0.16674273,0.16897504,0.010253361,-0.04615746
-0.2071182,0.5105438,0.16442761,0.5011422,-0.30549437,-0.029031267
0.71973896,0.9768924,0.41579103,0.5442574,0.32003096,0.5541948
0.103060275,0.9752417,0.37859076,0.771819,0.21823019,-0.2589233
-0.011780133,0.08105023,0.41463855,0.28349793,0.559912,0.26003933
-0.06319948,-0.022175534,-0.49027604,0.07642841,-0.053304683,0.15902905
1.0416601,0.46142334,0.34987313,0.68348783,0.74426985,0.38748023
0.05276716,0.3818048,-0.17339629,0.23351365,0.45754156,-0.28337184
-0.11771225,-0.027019167,-0.08334423,-0.046548102,-0.21121885,-0.5530115
-1.6972651,-0.6987274,-0.8789464,-1.0140162,-0.9849558,-0.8605899
0.15555994,0.4779027,-0.051831774,0.11604274,-0.2875332,-0.01752032
0.25152954,0.107468374,-0.04204252,0.24556918,0.14556292,0.35346064
-0.053847477,-0.08333041,-0.21586636,-0.14464608,-0.09226847,-0.72002405
-0.008113374,0.79550797,-0.40100464,0.5023311,-0.92132866,0.22878592
-0.6254802,-0.6563253,-0.17382027,-0.47028482,-0.32707718,-0.017362904
0.27518648,1.3100262,0.24196093,0.7732608,0.3707912,0.73122954
-0.62584233,0.18325493,0.6425468,0.29524818,0.05617718,-0.0039788364
-0.5821142,-0.8618746,-0.36806864,-0.7030203,0.05739915,0.13719301
-0.20916171,0.5183243,-0.24452521,0.52469623,-0.19711715,0.34533283
0.012441874,-0.497079,0.13804504,0.24795057,-0.57856697,0.50348425
0.47836673,0.77936846,0.06110829,0.4572486,0.4256331,-0.10696553
-0.16165718,0.06764695,0.27791315,0.10086853,0.22431247,-0.39034772
-0.23220502,-0.062376734,-0.19043513,-0.23636624,-0.09914497,0.14101334
0.32850432,0.4166059,0.38287526,0.55918247,0.49156126,0.047918748
-0.25052068,0.080390625,0.4331643,0.24895734,0.110498235,0.2775837
-0.4353937,-0.2541852,-0.38053024,-0.07313366,-0.5408094,0.0095353145
-0.58606714,-0.618385,-0.37915102,-0.59149367,-0.25250232,-0.41381836
0.111040704,0.23230565,0.089651965,0.16270936,0.036671817,0.07893522
0.805384,0.12199666,-1.2737387,0.04945177,0.24429002,0.44370365
-0.7346172,-0.34781006,-0.69840634,-0.23525117,-1.3263143,-0.2581569
0.04678344,1.0771121,-0.20970817,0.3954313,0.090998195,0.40056938
-0.5655342,0.54760253,0.11448425,-0.0258954,-0.19603105,-0.4191691
-0.7480414,-0.33600286,0.09161985,-0.5368805,0.18792093,-0.39660537
-0.25245404,0.0045740646,-0.09623966,0.23434412,-0.13479596,0.32130933
-0.1701923,-0.21741784,-0.19388473,-0.47700915,-0.27739275,0.4806362
-0.11122392,-0.37363306,0.26075137,-0.032112252,-0.10102213,0.061325684
