images/0018ae58b01bdadc8e347995b69f99aa.png,images/0068d4c7529e34fd4c9da863ce01a161.png,images/006f6aa35a78965c92fffd1fbd53a058.png,images/00bbc1482301d16de3ff63238cfd0b34.png,images/00c52cb4db1c7a5811a8f070a910c038.png,images/00ca0c23961b5510be46c917be11c43e.png
0.4419354,0.18675457,0.41734117,-0.62098235,-0.5129845,0.2337746
-0.18095718,0.021396128,0.09320206,0.10840842,-0.11847928,-0.117994584
0.29708466,0.87984484,0.38005084,0.25808856,0.017646508,0.46460825
0.3376287,0.51893854,0.14009237,0.48837513,0.60593516,0.4454534
0.40958253,-0.07546048,0.20391339,0.5651181,0.15612473,0.15754682
-0.16695291,-0.43622336,-0.22082269,-1.0812835,-0.7256659,-0.068111956
0.25805238,-0.18287507,0.16973239,-0.1058825,-0.13881268,-0.34886366
0.12623157,0.08384252,-0.47860068,-0.5261173,-0.28684267,-0.33972567
0.40307197,0.24567442,1.0883191,0.46057326,0.4846356,0.74629474
-0.53216445,-0.67468137,-0.033061884,-1.2790682,-0.70370436,-1.5441445
0.49871093,0.22917305,0.048940197,-0.6116564,-0.22257641,0.47122896
0.10515841,-0.9590659,-0.3777815,-0.6924773,-0.9762552,-0.22594726
0.022273423,-0.07099048,-0.2643483,-0.06478424,-0.038136866,0.050371338
-0.65230006,-0.04672783,-0.65516347,-0.62190795,-0.44518355,-0.12613688
0.74861014,-0.03171653,0.30096662,0.82416636,0.76280016,-0.30165315
0.38152,0.2993496,0.5679377,0.2991579,0.041466385,0.4993265
0.17001778,0.41034317,0.074572876,0.04145316,0.40553057,0.22331883
-0.052222382,0.46940562,0.32309604,-0.115431845,0.0416896,0.9854286
0.9484645,0.18665415,0.5246392,0.163391,0.6081341,0.16227417
-0.24109489,0.52006704,-0.59491915,0.6936941,0.36414132,0.27959692
0.37812534,-0.1335575,0.666201,-1.0474273,-0.35770273,-0.020526454
0.06751202,-0.393843,0.1845494,0.031147197,0.20327958,-0.22908455
-0.2875265,-0.1664895,-0.6303407,-0.41847414,0.07567198,-0.47015214
0.0010912645,0.038207933,0.29737645,0.5144053,0.82671595,-0.052448757
-0.36424083,-0.4092807,-0.7839244,-0.8685178,-0.6087278,-0.69498235
-0.097818986,1.080361,0.58810294,0.20878115,0.14017366,0.90562683
0.20370714,0.3794702,0.25566185,0.22735043,0.5716544,0.050401717
-0.10771565,0.28695223,-0.12965685,-0.17787513,0.24896203,0.16648386
0.2373473,-0.1700697,0.22098707,-0.04644351,0.00036225418,0.19908866
-0.033949647,0.57923925,0.6594345,0.29258347,-0.09701372,0.9555299
-0.28126255,-0.65765166,0.029316565,-0.36615905,-0.37960413,-0.46604094
-0.13084397,-0.04584818,0.08708487,0.8429234,0.37641844,-0.5916923
0.26129472,0.33412027,0.97584546,-0.1279173,0.25458914,0.72258085
-0.30429178,-0.23951644,-0.2584723,-0.35018983,0.15969008,-0.5182654
0.30895212,-0.2890721,-0.19463223,0.10707353,0.26805818,-0.8526997
-0.27606973,-0.34966934,-0.1369465,-0.5071314,-0.24187493,-0.27457777
-0.013554926,-0.51175565,-0.13632625,-0.37385416,-0.3925256,-0.97023326
0.016388625,-0.18351151,-0.07498076,0.24511006,-0.09350299,-0.1089215
-0.6363238,-0.8700855,-0.9349216,-0.49389455,-0.8131843,-0.29026476
0.14232802,0.56864125,0.4328913,0.22466265,0.32097158,0.41212624
0.4959213,0.56959254,0.81891286,0.36553308,0.6554305,0.7773748
0.24280769,-0.57276076,-0.3822582,-0.30557537,-0.354659,-1.3271178
-0.06919911,0.25882357,0.4866018,0.22006534,0.07065165,0.11792648
0.42475748,0.69744635,0.6697363,0.3534495,0.39931405,0.5849495
0.32669395,0.44046667,-0.06475702,-0.069960915,0.050400082,-0.015305395
-0.17518815,-0.2624693,-0.30587646,0.18859026,-0.19322902,0.115920655
-0.21823631,-0.12641247,0.07826987,0.059309624,-0.040884316,-0.118543394
1.1102897,-0.06416694,-0.18095471,-0.14405458,0.18060428,-0.2462206
0.070146896,0.4448158,0.50778776,0.09191732,0.27988407,0.7728662
-0.39550987,-0.12623753,0.19146521,0.099763565,0.32873714,-0.20127615
0.22162682,0.5880108,0.48746613,0.53769773,0.3488133,-0.05452254
-0.34491792,0.5387994,0.28484672,0.4900457,0.5563682,0.45822054
-0.7822631,-0.20461169,-0.9276299,-0.31497386,-0.36053714,-0.3384405
-0.73801583,-0.89759487,-0.73099023,-0.33182165,-0.81861126,-0.38132814
-0.6121464,-0.405533,-0.31260386,-0.20930375,-0.08499843,0.439415
-0.13077377,0.2821106,-0.26568565,0.52812546,0.34309912,0.49290642
-0.5509705,0.0541004,-0.056304015,-0.09390564,0.10926228,-0.29637364
-0.1454357,-0.28215668,-0.30396956,-0.55126077,-0.38591528,-0.092869766
-0.28520298,0.27648538,0.28938308,0.0069119395,0.3401199,-0.739561
0.010399591,0.48823288,1.0232478,0.5376512,0.3193943,0.26946303
0.5605675,-0.50818217,0.76101696,-0.6662911,-0.114706345,-0.7238446
-0.3024039,0.04633704,-0.22598734,-0.82278955,-0.43926755,-0.21966787
0.24095842,0.27040175,-0.3696342,-0.4378267,0.2704765,-0.10350825
-0.6934354,-0.4584149,-0.25200936,-0.36935532,-0.23620723,0.43567538
-0.27912727,-0.17305858,0.11127882,-0.10740744,-0.26422414,-0.2363092
-0.33264953,0.7071163,0.33136824,0.27509287,0.5238642,1.1660866
0.26084328,0.017220963,-0.12788339,0.41676733,-0.12478228,0.195
-0.18498357,0.38497883,0.42138404,0.26772794,0.21093264,0.10187069
0.3140127,-0.39794254,-0.3109764,-0.03971902,-0.66652197,-0.64794046
-0.26673478,0.2213723,0.23664455,0.06804879,0.73791623,0.034648318
-0.020008953,-0.5331524,-0.5038325,-0.52347845,-0.7839508,-0.40803573
-0.6732388,0.11226695,-0.8502598,0.16763942,0.47126028,0.01970081
-0.6721592,0.45699254,-0.23237997,0.04087003,0.012390474,0.5362361
-0.5625366,-0.39319807,-0.33432028,0.10632451,-0.35947257,-0.26745602
-0.0679763,-0.5333326,-0.029200023,-0.512384,-0.49082202,-0.4772302
1.0271344,-0.06940796,-0.11884322,0.24587993,-0.020802036,-0.4294506
0.41793275,-1.1427238,-0.56749094,-0.1256672,-0.45819905,-0.7066681
0.049186587,-0.12421541,-0.14566094,0.089397036,0.014397473,-0.27155492
0.86577123,0.5549705,0.22260334,0.9102573,0.5418962,0.7056554
0.109076515,0.41411158,0.61520886,0.735818,0.48035094,-0.1478246
-0.29472557,0.67900324,-0.049509272,-0.1695613,-0.5635939,0.45840082
-0.6066092,-0.13411996,-0.2024168,0.43826413,0.465167,-0.20055366
0.5228379,0.4281661,0.62848985,0.6743114,0.7899043,0.58791566
0.51440644,0.14288516,-0.034436293,-0.1188626,-0.30399898,-0.8877521
-0.23334305,-0.2514807,-0.66781884,-0.07725544,-0.5503053,-0.6217647
0.55118895,0.9564759,0.82020056,1.0010345,1.0284398,1.1025358
-0.62805635,0.03747559,-0.13711812,-0.39507508,-0.64651674,0.8693829
-0.4647206,-0.45554525,-0.73856384,-0.59925437,-0.8447068,-0.47751206
-0.13024244,-0.8763709,-0.9664136,0.04696225,8.932186e-05,-1.0430663
-0.26717162,0.09648719,0.09286649,-0.17082058,-0.24972393,-0.062445473
0.09520693,0.32036874,-0.054487206,0.17994797,0.078822255,-0.16022687
0.05123012,0.7502419,-0.41882077,-0.06506942,-0.23751803,0.121764936
-0.34364244,-0.05187714,0.013199771,0.10149015,-0.7806395,0.25952324
0.7653546,-0.34757298,-0.17429906,-0.029320218,-0.47107708,0.11224108
-0.25312534,0.59329283,0.42676544,-0.048959058,0.031905983,0.35537785
0.7981368,0.14843398,0.47151467,-0.050633598,0.22857621,1.1656002
-1.0074522,-0.3719252,-0.7913687,-0.5064087,-0.34035075,-0.33728212
-0.6744725,0.10388541,-0.65970385,-0.003130771,-0.054846574,0.08667391
0.060267087,0.29616633,0.4551992,0.259787,0.57063764,0.8262775
-0.35724965,-0.33573222,-1.1711832,0.052423466,-0.08094318,0.2693338
-0.65712076,-0.10863269,-1.5699354,-0.036349125,-0.046870247,-0.9097393
-0.6137405,-0.59911406,-0.42550164,0.11532271,0.41914985,-0.17703278
-0.33110327,-1.024792,-0.85493535,-0.8306542,-1.4230555,-1.4823787
0.68485945,-0.021018056,0.656269,0.37624964,0.762985,0.45978427
0.11831418,0.45146784,0.6425026,0.38006738,0.40435103,0.33088642
-0.14854819,-0.418833,-0.1691375,0.12531847,0.062301904,-0.39461526
0.1927316,0.8605265,0.7809692,-0.08321481,-0.46749058,0.024883088
0.38845167,0.18461537,-0.3046184,-0.25167295,-0.06408273,-0.0140338065
0.14317843,-0.56375015,-0.16524716,0.5288282,0.0066219443,-0.80567336
-0.49500388,-0.31693217,-0.36032075,-0.5317941,-0.19956477,-0.4692334
-0.5993797,-0.53970385,-0.20595486,-0.0663791,-0.6481992,-0.7794897
-0.010094855,-0.46883738,-0.3902409,-0.270099,-0.18580683,-0.5467706
0.6089428,0.36742884,-0.06736536,-0.020926697,0.1266335,0.09353679
-0.60896295,-1.0861889,-0.66975075,-0.35055566,-0.6479829,-1.4377404
-0.16398492,0.026949441,0.08513909,0.7742011,0.24345356,-0.079325706
0.057484858,-0.6109851,0.24306169,-0.485364,-0.48310694,-0.33511296
-0.051582213,0.03289576,-0.4140277,0.15370725,-0.0009468247,-0.07664804
-0.07600094,0.083163984,-0.2257697,-0.4781103,-0.26304078,-0.024349196
0.39509258,-0.67514527,-0.19328564,-0.29623878,0.16939627,-0.1034281
-0.3793386,0.3465886,-0.07260784,0.2845965,0.9376457,1.1079559
-0.58088046,-0.40909812,-0.6107498,-0.4716632,-0.80488294,-0.47728533
0.2172495,0.14455727,-0.4452696,-0.26700193,-0.16712916,-0.22832394
-0.43567914,0.1986456,0.03598078,0.5968458,0.97053254,0.3349239
-0.31188232,-0.21035996,-0.707855,-0.64568704,-0.19319445,-0.24225135
-0.3870282,-0.48609743,-0.31995013,-0.10993255,0.042666044,-0.4884078
-0.119942315,-0.41724128,-0.56858164,-0.32333466,-0.8504669,-0.7963851
0.8965709,-0.005463576,0.18334022,-0.3828939,-0.20835377,-0.3256326
-0.80704516,0.23295712,0.0785147,0.008987557,0.11605692,0.68266183
-0.38109738,0.018426735,-0.72473776,-0.076440506,-0.12146655,0.09300161
0.37767372,0.49851772,0.60357255,0.031510208,-0.20285413,0.15846339
0.20288427,-0.27926245,-0.030766549,-0.060100824,-0.21215276,-0.40162763
-0.46775472,-0.9733313,-0.4789443,-0.6860264,-0.54294145,-0.78630394
0.6265133,0.23251885,0.718475,-0.016816149,0.76981455,0.67573446
-0.18774693,0.25502437,-0.012868664,0.35896125,0.07083362,0.15085411
0.084998146,0.2953078,-0.08432497,0.20490263,-0.15166807,-0.057586182
0.10279957,0.31974885,0.51815104,0.36781463,0.46708763,0.360388
0.20087907,0.60166466,0.41271514,0.52193904,0.47027615,0.6111813
-0.6752998,-0.05489255,-0.26547834,-0.2527255,-0.7138639,-0.59638906
0.65094787,-0.16198738,0.41817352,0.058434326,0.15037799,0.35925183
0.087563045,0.25992757,-1.0037245,0.12635517,0.47462428,0.06498961
-0.22474024,-0.06709421,-0.0072455667,-0.0044738567,-0.14813094,-0.9166869
-0.7630411,-1.0351281,-0.5473382,-1.2609346,-1.2345473,-1.0169069
0.14365225,0.62973267,0.43745345,0.4527446,0.5269148,0.5235639
-0.020646181,-0.44364855,0.5577066,0.095187515,-0.2603031,0.73043615
-0.28109467,0.1741314,0.32708657,-0.64731085,-0.36323237,0.3269089
0.82755613,0.7769485,0.8701645,0.2843055,0.44155464,0.7070379
0.03807195,0.2700309,-0.40252,0.812932,-0.24380878,-0.096005626
0.04364188,0.29208267,-0.17933035,0.09796474,-0.09509923,0.33100662
0.3096658,-0.2884917,-0.61558807,-0.20127213,-0.2695729,-0.44021532
-0.33091557,-0.3761773,0.13497193,0.19565375,-0.09161783,-0.24471107
0.52539355,0.55158156,-0.15908167,0.772804,0.7130893,0.46932507
-0.45183405,0.118418306,-0.6727762,0.92650723,0.17371029,-0.06295031
-0.66948354,-0.044637576,-0.74387985,-0.6036154,-0.47358063,-0.3395848
0.1543449,0.14654861,-0.17135063,0.12994777,-0.2005725,-0.2625766
0.20540361,0.26671,-0.21327159,-0.073989056,0.06446366,-0.4096279
0.41999304,-0.73650146,-0.44024605,-0.1531342,-0.10425193,-0.020214368
-0.6566943,-0.461249,-0.4935064,-0.56120217,-0.71107864,-0.14635615
0.43198913,0.5937481,0.46362182,0.0031781325,0.28131738,-0.5193127
-0.023201741,0.015756013,0.1382243,0.26913083,0.1311872,-0.19568849
-0.60326254,0.13401203,0.30300993,0.39107195,0.2799384,0.35844895
0.11901132,0.01759007,-0.01788181,-0.06827255,0.006916466,0.03418652
0.021756448,0.0346772,0.36146215,0.55041605,0.19826977,0.22828342
-0.9067256,-0.173156,-0.2371241,-0.187002,-0.48728737,-0.027349206
0.20062956,-0.36286467,-0.69658625,-0.41787603,0.024704808,-0.034393758
-0.6408954,-0.50609857,0.28791252,0.28587013,-0.01694576,-0.3508796
0.15072298,0.7497109,0.59723276,0.5773471,0.47459626,0.8562548
-0.29723567,-0.28844792,-0.22684279,-0.5054599,-0.3340958,-0.102034
-0.37268627,-0.26331604,-0.39028427,0.2025224,-0.3382488,-0.3062499
0.26149118,-0.13583402,0.7095835,0.29219568,0.35916367,0.09291574
0.15502715,0.3211549,0.1507967,-0.20259716,0.22423545,0.38274544
0.15659526,0.2638306,-0.40603593,-0.51464164,0.37142706,-0.12174444
0.050345667,-0.26895183,-0.15611333,-0.06109438,-0.020382365,-0.34430963
-0.42325425,0.705567,0.38026154,0.0644847,-0.050295565,0.7270385
-0.17737994,0.25197867,-0.22480442,-0.36495796,0.25318027,-0.25730097
-0.15199293,0.5611313,-0.12216604,0.2897857,0.42430475,0.252359
-0.621409,-0.31615382,-0.5357558,-0.1302762,-0.055691045,-0.52329934
-0.48783368,0.2304747,-0.51937586,-0.30459046,-0.5524247,-0.33245358
-0.56009746,-0.6128953,-0.73200697,-0.1563147,-0.4387555,-0.2582053
0.22260407,0.4664688,0.23376884,0.34638247,0.35702324,0.33653218
1.6516303,0.9068843,1.5432899,0.66237295,0.9310865,1.2441522
-0.13384117,-0.045706823,-0.1833211,0.39628533,-0.2638268,-0.5341683
0.170893,0.025324745,0.30214536,0.16696748,0.31165582,-0.10147973
-0.22862397,-0.8602944,-0.2795385,0.33976763,-0.32950547,-0.5380465
0.109305196,0.64577824,0.31263995,0.57214457,0.6402799,0.35136566
-0.69026554,0.08434134,0.14450574,-0.48520082,-0.27973995,-0.6189617
0.23455352,0.2228354,-0.35706404,-0.10606452,-0.38256848,0.15306778
0.38973868,0.43907723,0.763339,-0.067820065,-0.07748328,0.31460214
-0.6546857,0.2521297,-0.21615715,-0.17491628,0.021154556,-0.08706761
0.29009113,0.40782106,0.16558772,0.18203235,0.31350514,0.052106075
0.20383419,-0.13244483,-0.54906297,0.75295454,0.59085417,-0.4762407
1.0314006,0.20598875,0.14162275,0.2360917,-0.08382822,0.039508134
1.0779109,0.8096353,1.6597344,0.2866471,0.7573594,0.36114028
0.13264614,0.19214539,0.48115113,-0.36973244,0.3053935,-0.17052342
-0.041417565,-0.3398765,-0.4555938,-0.049115937,-0.070957735,-0.35563916
0.25559068,0.033120275,-0.029580899,-0.06802769,0.016318303,0.4583951
-0.056615304,-0.19314459,0.046930753,0.62754446,0.1440815,-0.25965968
-0.5407709,-0.7144544,0.13399944,-0.25879624,0.118985765,-0.4895911
0.16290128,-0.17184722,-0.29116935,0.31688812,0.37360448,-0.24450304
0.2190937,-0.28891376,-0.09262076,-0.15151657,-0.1958513,-0.7448441
-0.34311897,-0.68868273,-0.44291142,-0.21878138,-0.28054252,0.12037967
0.041552696,-0.8150372,-0.35783976,-0.20795833,-0.120683774,-0.63109505
-0.45045662,-0.4497089,-0.33260396,-0.6662823,-0.5316463,-0.518933
0.023217581,0.9091094,0.36553693,-0.0282608,-0.039026573,0.49007183
-0.11749251,-0.69973105,-0.8317201,0.092073,-0.580077,-0.73971784
0.18142876,0.02823037,-0.16567099,-0.53102845,-0.40076116,-0.37987816
0.23086822,0.6844059,0.35546345,-0.01719646,0.37328163,0.5564537
0.03983098,-0.14516394,-0.19767562,-0.1725079,-0.608494,-0.11926442
-0.33084792,0.6316622,-0.5830986,0.70299274,1.2195433,0.62901354
-0.091888055,0.24430141,0.41429794,-0.8104243,-0.4144416,0.16948839
-0.3567707,-0.7744511,-0.6908552,-0.5418223,-0.062482744,-0.23116498
0.8812686,1.0494137,0.89596796,0.31922364,0.5286178,1.0029749
0.14740485,0.30707958,-0.012666198,0.40711915,0.2524347,0.3136361
-0.3314573,0.36297348,0.3929004,0.33525592,0.03370814,0.6365405
-0.13718556,0.27415997,0.3749775,0.36383122,0.20811582,0.20574282
0.04736349,0.9601608,-0.06734008,0.20735218,0.86162275,1.1405183
0.25210872,0.43848115,0.7107457,0.38801998,0.4061071,0.33611527
-0.22391589,0.38337407,-0.047584116,-0.080506146,0.94076705,-0.463095
0.21302313,0.22323528,0.25705692,-0.030867426,0.3669098,0.38001588
-0.3092357,-0.5078742,-0.38127497,-0.9411344,-0.3565456,-0.6333902
0.6809764,-1.1480367,-0.5536004,-0.48121765,-0.7506975,-0.18333325
-0.20661224,-0.27075672,-0.07732176,0.4254714,0.40983638,0.009857573
0.2522599,0.48172674,-0.32766882,0.008678765,-0.55207735,0.19382453
-0.10357536,0.21145162,-0.050187055,0.07540361,-0.07915904,0.3320886
0.25725797,0.42777756,-0.049647953,0.87289864,0.6916312,-0.07336227
0.6733501,-0.14780803,0.7324588,0.31652993,0.22124505,0.37269285
-0.2607396,-0.9174228,-0.87369007,-0.31349596,-0.90493137,-0.83046615
0.941837,0.09547388,0.20913541,0.12014192,-0.10308234,0.53397775
0.045408886,-0.09817555,-0.84807,-0.4385287,0.0479134,-0.3578494
-0.07549276,0.062267315,-0.026029428,0.10880526,-0.07211283,-0.20974846
0.48656383,0.6196041,0.18197322,0.5700008,0.16570207,0.7211453
-0.25596556,0.47427297,-0.32732603,0.017812783,0.031889707,-0.4549941
0.49743828,0.881646,0.8649295,0.80210114,1.0547858,0.9669003
-0.18632151,0.38396546,-0.15748991,-0.30531532,-0.30617335,0.41812637
0.22983952,-0.87897456,-0.4704606,-0.3941086,-0.4787394,-0.51111764
0.15857042,0.023599466,0.38665515,0.3774835,0.23774536,0.029623495
-0.19110739,-0.2895894,0.5075253,-0.54873306,-0.6332245,-0.0072452384
0.50856316,-0.030385697,0.24619286,0.08327525,0.089111514,0.25452366
0.7271131,0.3536689,0.16725719,-0.25011876,0.34912044,0.38373554
0.085040644,-0.18236329,0.037855208,-0.19263896,-0.56943434,0.26055145
0.3636771,0.41714635,0.5715734,0.25419778,0.26469094,0.22100993
-0.20102914,-0.7278051,-0.2670356,-0.30938515,-0.4106798,-0.6393984
-1.0578401,-1.2846409,-0.41265526,0.14384264,-0.26618573,-0.775511
0.34669507,0.8171769,0.44467753,0.59377384,0.30363476,0.6358663
-1.0169771,0.3134335,-0.27613506,0.15587053,0.1709442,-0.23730429
0.71097225,0.46994078,0.9941258,0.36565045,0.59837854,0.6060081
-0.42234546,-0.40008232,-0.643659,0.13102122,-0.28121015,-0.5382053
0.19976723,0.3233237,0.32378402,-0.21555717,-0.07239091,-0.37249032
0.23481452,0.36822975,-0.46478912,-0.58206236,0.020526351,-0.24501863
-0.1536895,-0.17367536,-0.055836182,-0.33279902,0.011950141,-0.118055075
-0.3782107,-0.15171875,0.14330652,-0.0224613,-0.30738738,0.14020635
0.4271961,0.66313267,1.1474109,0.5413167,0.44074646,0.26630294
0.49677137,-0.17305867,0.6014428,0.459756,0.36822295,-0.19532895
0.2507914,0.48221558,0.5560702,0.98385835,0.6062704,-0.0018685836
-0.2537563,-0.49314404,-0.28988752,-0.6862652,-0.6595542,-0.49087298
0.020814164,0.086243704,0.40661064,0.049193684,-0.067365505,-0.04531312
0.0418931,-0.27873492,0.16553904,-0.17654969,-0.21479002,0.21679841
0.21593699,0.05340647,-0.25833982,0.27561435,0.53439415,0.23175602
0.6967252,-0.20566465,0.82210195,0.6675444,0.70159245,0.37620065
-0.28948602,-0.36415857,-1.0571637,-0.45798257,-0.4839524,-0.21317069
0.88675606,0.029727004,0.17597061,-0.33325002,-0.019923193,-0.19552109
0.29041466,-0.57138544,-0.7516776,-0.14112754,-0.15966041,0.0073402845
-0.4647155,0.16560648,0.004431207,0.21825632,-0.08634474,-0.5922506
0.34643978,-0.113737,0.017547548,-0.53677106,-0.22221789,-0.17474382
-0.4363369,-0.6715834,-0.5735197,-0.19917648,-0.67456025,-0.70653725
0.16943733,-0.031255625,0.08402578,0.16966823,0.10124562,-0.21585415
0.89915144,0.6336413,1.4999309,0.72648704,0.63445175,0.5781613
0.5434957,0.5908251,-0.33025137,-0.26126263,-0.34494147,0.20532572
0.19147241,-0.31845152,-0.48862177,-0.36829516,-0.63353103,-0.014773309
0.36095443,0.13512135,0.82220495,0.20009685,0.6129064,-0.016583854
0.36075392,0.0977674,-0.331576,-0.25381705,0.29720223,0.737397
-0.28396937,-0.118443474,0.29581183,-0.5576005,-0.22901012,-0.3589257
0.4418068,0.022301186,0.14176923,-0.22143506,0.120270185,-0.6228259
0.49950668,0.1677647,-0.49788326,-0.059782684,-0.0050234934,0.13612895
-0.39283487,-0.22080222,-0.5846843,-0.381349,-0.5554529,-0.6485616
-0.23172379,-0.9438356,-0.10346676,-0.060782205,-0.38464978,-0.5931292
0.22593994,0.00029770163,-0.11994339,0.15354337,0.20554057,0.34666654
-0.86796427,-1.0993538,-1.2396375,0.12696888,-0.8787305,-0.6104811
0.08851076,0.04101746,-0.43001103,-0.26308435,0.008147069,0.5554539
-0.55575,-0.67487776,-0.68448985,-0.15945701,-0.60401285,-0.89101475
-0.033304185,-0.0807822,-0.1631101,-0.28989553,-0.40989062,-0.018000117
-0.3007861,0.26253563,0.40721703,-0.29706663,0.17995091,-0.117446676
-0.054922763,0.1883164,0.35856363,0.021017972,0.3605578,-0.54989827
-0.01801531,-0.018451398,-0.08590874,0.19435452,0.22288162,-0.22241402
-0.7943594,-0.51488173,-0.5121582,-0.5964639,-0.6415128,-0.56478715
-0.028045753,-0.0050752945,0.25494492,0.61307013,0.30600297,-0.7200732
0.36685902,-0.31389296,-0.3276898,-0.21187806,-0.37898582,-0.039661832
-0.10220826,-0.31785277,0.0002791209,0.0723432,-0.15915458,-0.30492878
0.48399708,0.6591648,0.47642952,-0.013882147,0.17181335,0.511827
0.11437707,0.21032885,0.28566986,-0.27629846,-0.91789794,-0.5920432
-0.10631941,0.46554714,0.26438555,0.46979862,0.39546612,0.45384833
1.1144685,0.96662015,1.0976058,1.0391579,1.1032503,0.6829552
0.14104123,0.5396301,0.22397977,0.86858577,0.7216143,0.41642085
0.014844431,0.121795915,-0.017371781,0.071683004,-0.09885548,-0.33957934
-0.026411867,0.5082225,0.19493009,0.11108379,-0.19810541,0.19053945
0.07044737,-1.106163,-0.29425398,-0.6425403,-0.50830775,-0.40611902
-0.012116792,0.303096,-0.32652992,0.18005513,-0.087528035,0.03864949
0.5221487,0.9297191,0.20257151,0.44922683,1.0040045,0.86727774
0.039940383,0.14338411,0.41929018,-0.064986445,0.052218832,0.5409131
-0.39046106,-0.24895176,0.4410077,-0.14165036,0.2450028,-0.24022497
-0.4095606,0.090404734,-0.29969332,0.49703753,0.32977915,-0.57584083
0.5006753,-0.03414032,0.6436509,-0.07556265,0.13078415,0.31317434
-0.53198045,0.117159344,-1.0207341,0.48410505,-0.26069787,0.44442376
0.4492841,-0.018821726,-0.19036315,-0.18404324,-0.034471676,0.18609516
0.6431524,-0.088269986,-0.5031878,0.012005735,-0.3314038,-0.06667477
-0.10011066,-0.2533968,-0.048144277,-0.021029873,-0.08821356,0.108720526
-0.31419712,0.64867127,0.016260294,0.6668784,0.4609175,-0.1550312
-0.4844466,0.065927126,-0.48927692,-0.42380193,-0.23582068,0.07983577
0.3812653,0.6971805,0.34339485,0.047707457,0.342583,0.7685466
0.019149188,1.1518267,0.73263776,1.0769283,0.8543375,0.61934304
0.2970212,0.06046076,0.022457704,-0.46934548,-0.09932326,0.15818278
-0.6511387,-0.68136203,0.17917006,-0.39888856,-0.53015053,-0.7161291
0.41148332,-0.12010821,-0.062710285,0.06411653,-0.027099818,-0.12910303
0.78580767,0.51118386,0.4201133,0.35792226,0.44674316,0.27044427
-0.43014136,0.44099578,-0.21221034,0.7093418,0.87619305,0.71516186
0.28701642,0.19299038,0.3336031,0.2795164,0.20059276,0.12842417
0.013373815,-0.35056177,-0.26614538,0.84627324,0.08759352,-0.39260843
-0.13948023,-0.22210415,-0.08501479,-0.2830556,-0.19467303,-0.056635294
0.5914986,0.06994955,0.5909794,0.2920322,0.5403324,-0.6395301
-0.07383402,-0.7721599,-0.4680488,-0.40359372,-0.77088827,-0.71498114
-0.25020218,-0.26880693,-0.1899745,-0.30143726,-0.18694612,-0.23971848
-0.037659913,0.8674214,0.38571778,0.61355996,0.45976454,0.5377455
0.059156757,0.018436087,-0.1752562,0.16888213,0.09658834,0.65887535
-0.38171378,1.1558609,-0.3048853,-0.13675581,0.36419007,0.17838426
0.28804716,0.04042265,0.14340094,-0.11730749,0.050932255,0.7953609
0.53612596,0.73215836,0.58351576,0.21311001,0.4474911,0.36321712
0.4314325,-0.16549131,0.29403487,-0.29174143,-0.16822341,0.1363038
0.68964493,0.17649116,0.23668025,0.4018672,0.2975566,0.5317525
-0.085533835,0.07135059,0.39695612,-0.57515347,0.13254413,0.069000006
-0.111820795,0.09939625,0.031377807,-0.29300508,-0.1739848,-0.006781326
0.03507103,-1.6299506,-0.47134683,-0.96453017,-0.9036647,-1.0846716
0.8094645,-0.38809645,0.24571809,-0.5851092,-0.17553225,0.31013468
0.045876894,0.01359806,-0.15897946,0.6314809,0.31750885,0.35985953
-0.47395888,0.210869,-0.10377648,-0.21827376,-0.4895951,0.48806247
0.4556613,0.07329693,0.05081045,0.62854594,0.4504952,0.14781992
-0.31703815,-0.18723884,-0.22919844,-0.1260743,-0.009679252,-0.31993973
0.442247,1.2250867,0.41962194,0.5742408,0.68819803,1.2518814
0.2718996,-0.40966222,0.5765887,-0.44207987,0.105927646,0.21391805
0.011212541,-0.8721504,0.19187358,-0.16309154,-0.22379346,-0.41547695
-0.60472953,0.8977312,0.6351836,0.14736797,0.7964039,0.47106287
-0.12291643,-0.64422405,-0.17549507,-0.26725006,0.007417739,-0.070541605
0.77365875,0.0713423,-0.64392966,-0.14814653,0.46901873,0.5686029
0.22618671,-0.1465568,0.06361285,-0.7075383,-0.046704013,0.118268676
-0.14036188,-0.20521373,-0.39403576,0.12926035,-0.21920992,-0.39578047
0.1040448,0.47042724,0.33718038,0.11511604,0.18800753,0.30704796
-0.008220293,0.29504448,0.13788573,0.27064258,-0.06466926,-0.33085957
0.58452785,0.23304215,-0.4199735,0.1651149,-0.23688419,-0.15913966
-0.5024541,-0.48951665,-0.53419954,-0.26836023,-0.3289035,-0.6227207
0.71614647,0.28684503,0.052161604,0.48755062,-0.010076075,0.111099936
-0.1782592,0.45405748,-1.0959144,-0.00097044813,0.4195371,0.26363072
-0.7063175,-0.8578015,-0.54342514,-0.33860537,-0.88477504,-0.45450488
-0.07992079,0.7689031,-0.14064859,-0.2790431,0.86401,-0.12355076
-0.4564437,-0.50055206,-0.4766845,-0.13956153,-0.64474684,0.15369962
0.39181215,0.10212702,0.024074381,-0.052857477,-0.3070491,-0.098051295
0.35894018,0.3428023,-0.24297637,0.33792892,0.59349144,0.18699569
0.9829999,0.008475894,0.3402933,0.10060452,-0.06437095,-0.48891693
